id,itemTime,trialNumber,name,type,statement,relevance,competence,prior,condition,trialType,answer,RT,language,comments,engagement,difficulty
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401490195,6,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.69,5070,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401505027,7,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.47,14832,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401509523,8,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.82,4495,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401524802,9,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.28,15278,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401527699,10,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.5,2896,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401540180,11,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.5,12481,english,NA,4,5
A2WQTSU6SSBUWC:3DYGAII7PMGXFKHP8JLCXCP0QZLQPI,1465401543315,12,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.39,3134,english,NA,4,5
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465399968331,1,Mrs Gibbs' worry,hhh,Cindy is secretly in love with Mrs Gibbs' husband.,1,1,1,test,test_uncertain,0.07,26980,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465399982816,2,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh2,0.78,14467,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465399997057,3,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0,14238,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400007384,4,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.7,10324,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400026303,5,Carl's party,hll,John did not spend much time outside.,1,0,0,test,test_true,0.95,18917,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400058359,6,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh1,0.05,32054,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400084595,7,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.45,26233,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400090842,8,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.4,6245,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400106825,9,Brad's clothes,hlh,Gina and Mandy accompanied Brad on his shopping trip.,1,0,1,test,test_false,0,15982,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400115457,10,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.71,8630,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400132311,11,Gigi's exams,hlh,Gigi studied hard to pass her exams.,1,0,1,test,test_true,0.99,16851,English,NA,7,2
A2X1W7WJ1IKCLL:3A0EX8ZRN9W4KS71GOK5FEND84NBYL,1465400142167,12,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,0.91,9855,English,NA,7,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400092951,1,Carl's party,hll,"John and Carl, the hosts, are a gay couple.",1,0,0,test,test_false,0.06,42468,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400111829,2,Carl's party,hll,It is likely that Carl danced passionately with both Sue and Mary.,1,0,0,critical,exh2,0.18,18876,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400128127,3,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.11,16297,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400145359,4,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.12,17230,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400166149,5,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,0.96,20789,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400182390,6,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.27,16240,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400202982,7,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.7,20591,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400221406,8,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh1,0.48,18423,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400260759,9,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.36,39352,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400273706,10,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,0.97,12946,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400303484,11,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,1,29777,English,None,6,2
A2XPSWBZG7ING3:3DL65MZB8ENPOSIGUN46JV1F8DJCEF,1465400310861,12,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh2,0.71,7376,English,None,6,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465399998652,1,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.19,12921,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400005323,2,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.3,6668,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400016164,3,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.42,10840,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400021636,4,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh1,0.63,5471,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400033643,5,Harold's pet,lll,Harold's girlfriend didn't want a pet in her house before.,0,0,0,test,test_true,1,12006,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400039011,6,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh2,0.16,5367,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400050627,7,Tony's clubbing,lhl,Rob is a big fan of Techno music as well.,0,1,0,test,test_uncertain,0.07,11615,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400058491,8,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0.41,7863,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400070460,9,Joshua's delay,llh,"Kevin, Cory and Joshua are brothers.",0,0,1,test,test_false,0,11968,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400073955,10,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0.15,3494,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400081667,11,Leo's wife,hll,Leo is wealthy.,1,0,0,test,test_true,0.96,7711,english,NA,5,2
A32LDLONQAQOQG:3SLE99ER0OL4PIH6CAMOTLWFEYRBZC,1465400093027,12,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh1,0.33,11359,english,NA,5,2
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394532983,1,Jimmy's trip,lll,Jimmy had to rush to be back home and did not have much time to spend in the city.,0,0,0,test,test_true,1,35453,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394540132,2,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh2,0.24,7146,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394559729,3,Lily's husband,lhl,Eric has a problem with his liver for which he has to stop drinking alcohol.,0,1,0,test,test_uncertain,0.57,19597,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394570270,4,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.28,10540,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394605502,5,Joshua's delay,llh,Kevin and Cory expected Joshua to arrive earlier.,0,0,1,test,test_true,0.77,35230,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394609343,6,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0.26,3839,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394625510,7,Gerald's graduation,llh,Gerald took almost ten years to graduate.,0,0,1,test,test_uncertain,0.17,16165,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394629729,8,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh2,0.82,4216,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394655231,9,Tony's clubbing,lhl,Tony has to work at club Macabre tonight.,0,1,0,test,test_false,0,25502,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394660801,10,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh1,0.07,5569,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394685357,11,Leo's wife,hll,Leo is sponsoring a tennis tournament.,1,0,0,test,test_false,0,24555,English,no,7,3
A338QNPKTOI7DF:3XIQGXAUMDGSIBE1YBMNRYU8N7WX77,1465394698686,12,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.02,13328,English,no,7,3
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395231806,1,Jimmy's trip,lll,Jimmy had told his friends about his plans to visit New York City before.,0,0,0,test,test_uncertain,0.54,34746,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395245149,2,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.09,13343,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395267797,3,Pete's accident,hhl,Pete was injured while playing in the garden.,1,1,0,test,test_false,0.13,22648,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395281787,4,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh2,0.59,13990,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395299873,5,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,1,18086,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395309169,6,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.58,9296,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395333809,7,Mrs Gibbs' worry,hhh,Mrs Gibbs did not accompany her husband when Cindy served him.,1,1,1,test,test_true,0.48,24640,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395340671,8,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.38,6862,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395361762,9,Leo's wife,hll,Leo is an avid golf player.,1,0,0,test,test_uncertain,0.85,21091,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395369732,10,Leo's wife,hll,It is likely that someone made a hole-in-one on both the first and the second hole.,1,0,0,critical,exh2,0.3,7969,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395394054,11,Danny's racket,hhh,Danny and Alex went to the sports store together.,1,1,1,test,test_false,0.65,24321,English,"Great study, thank you!",10,4
A36CZ0F88ELFWF:3PMBY0YE28B8TWRZMCOKRH04HGX9CW,1465395398963,12,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.73,4909,English,"Great study, thank you!",10,4
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399873124,1,Pete's accident,hhl,Pete's teacher saw him fall off the slide.,1,1,0,test,test_uncertain,0.64,28504,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399888607,2,Pete's accident,hhl,It is likely that Pete broke both his arm and his leg.,1,1,0,critical,exh1,0.1,15480,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399907705,3,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,0.62,19096,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399918375,4,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh2,0.13,10667,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399936391,5,Gerald's graduation,llh,Gerald is friends with both Nico and Rick.,0,0,1,test,test_true,1,18014,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399946585,6,Gerald's graduation,llh,It is likely that both Gerald's mother and his father attended the ceremony.,0,0,1,critical,exh1,0.74,10192,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399972899,7,Tony's clubbing,lhl,Techno is quite different from Jazz and from Metal.,0,1,0,test,test_true,0.98,26313,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465399979136,8,Tony's clubbing,lhl,It is likely that they play both Jazz and Metal at the club tonight.,0,1,0,critical,exh2,0.06,6236,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465400003024,9,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0.02,23887,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465400017974,10,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.41,14949,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465400050715,11,Danny's racket,hhh,Danny and Alex went to the sports store together.,1,1,1,test,test_false,0.44,32741,English,NA,8,1
A36KDWI1CGJFFA:3ZV9H2YQQEFVSS8OMUNBCY4L94B3WO,1465400066862,12,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.97,16145,English,NA,8,1
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400111371,1,Brad's clothes,hlh,Brad is not happy about the fact that his friends make jokes about his shabby clothes.,1,0,1,test,test_true,0.91,40671,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400123132,2,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh2,0.51,11738,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400140215,3,Lily's husband,lhl,Eric and Lily went to a bar together last night.,0,1,0,test,test_false,0.05,17060,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400161491,4,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh2,0.5,21255,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400179912,5,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,0.86,18393,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400190272,6,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh1,0.48,10337,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400226422,7,Mrs Sanders' son,hhl,Mrs Sanders had pasta for lunch yesterday.,1,1,0,test,test_uncertain,0.48,36126,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400238506,8,Mrs Sanders' son,hhl,It is likely that Ted had both pasta and a pizza.,1,1,0,critical,exh2,0.47,12051,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400249212,9,Harold's pet,lll,Harold's girlfriend gave in because Harold kept nagging her about wanting a pet.,0,0,0,test,test_uncertain,0.64,10684,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400263390,10,Harold's pet,lll,It is likely that Harold bought both a cat and a dog.,0,0,0,critical,exh1,0.37,14154,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400275434,11,Mrs Gibbs' worry,hhh,Mrs Gibbs is worried about Cindy's health.,1,1,1,test,test_false,0.33,12016,English,No comments,5,2
A37XJVQF62ZYC:3XIQGXAUMDGSIBE1YBMNRYU8N82X7F,1465400286079,12,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.49,10622,English,No comments,5,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400425081,1,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0,23727,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400436282,2,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh2,0.49,11201,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400448352,3,Chloe's holiday,lhh,Chloe recently got back from holidays.,0,1,1,test,test_true,1,12070,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400454757,4,Chloe's holiday,lhh,It is likely that both Susan and Amelia brought some extra suntan lotion.,0,1,1,critical,exh2,0.49,6405,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400474186,5,Jimmy's trip,lll,Jimmy went on a school trip to New York City.,0,0,0,test,test_false,0,19429,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400483744,6,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh1,0.7,9558,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400498521,7,Lily's husband,lhl,Eric's doctor told him to stop drinking alcohol.,0,1,0,test,test_true,1,14777,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400504455,8,Lily's husband,lhl,It is likely that Eric drank both whisky and vodka.,0,1,0,critical,exh1,0.29,5934,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400518066,9,Danny's racket,hhh,Danny and Alex have known each other since high school.,1,1,1,test,test_uncertain,0.38,13611,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400529695,10,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,0.99,11629,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400546309,11,Brad's clothes,hlh,Gina and Mandy accompanied Brad on his shopping trip.,1,0,1,test,test_false,0,16614,English,Thank you for letting me participate. ,7,2
A39XD5I3E00YO3:3XIQGXAUMDGSIBE1YBMNRYU8N837XQ,1465400555169,12,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh1,0.59,8860,English,Thank you for letting me participate. ,7,2
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402234580,1,Joshua's delay,llh,"Kevin, Cory and Joshua do not like to hang out with girls.",0,0,1,test,test_uncertain,0.7,25356,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402241650,2,Joshua's delay,llh,It is likely that Joshua had to both do his homework and eat lunch.,0,0,1,critical,exh1,0.3,7068,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402257137,3,Brad's clothes,hlh,Gina and Mandy accompanied Brad on his shopping trip.,1,0,1,test,test_false,0,15485,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402266244,4,Brad's clothes,hlh,It is likely that Brad bought both a sweater and a pair of jeans.,1,0,1,critical,exh2,0.69,9106,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402276638,5,Mrs Gibbs' worry,hhh,Cindy is secretly in love with Mrs Gibbs' husband.,1,1,1,test,test_uncertain,0,10393,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402284011,6,Mrs Gibbs' worry,hhh,It is likely that Mr Gibbs had both a beer and a steak.,1,1,1,critical,exh1,0.67,7372,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402302712,7,Jimmy's trip,lll,Jimmy had to rush to be back home and did not have much time to spend in the city.,0,0,0,test,test_true,1,18699,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402307170,8,Jimmy's trip,lll,It is likely that Jimmy visited both the Statue of Liberty and the Empire State Building.,0,0,0,critical,exh2,0,4457,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402321436,9,Danny's racket,hhh,Alex needs to buy some equipment before he can play squash with Danny.,1,1,1,test,test_true,1,14264,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402325868,10,Danny's racket,hhh,It is likely that Alex bought both a racket and a pair of shoes.,1,1,1,critical,exh2,1,4430,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402341165,11,Gigi's exams,hlh,Gigi hired a private tutor to help her with her Biology and Chemistry exams.,1,0,1,test,test_false,0.28,15295,english,NA,10,5
A3B6ANBQU81J1J:3X4JMASXCNH7NXBG8G9WNMTTWR8B0K,1465402346580,12,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh1,1,5414,english,NA,10,5
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394524786,1,Gigi's exams,hlh,Gigi studied hard to pass her exams.,1,0,1,test,test_true,0.69,17509,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394529289,2,Gigi's exams,hlh,It is likely that Gigi passed both her Physics exam and her Chemistry exam.,1,0,1,critical,exh2,0.52,4500,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
A3BH9LOU9KV6T0:33F859I567LIYXHC6OGHTESAI85HBN,1465394539680,3,Gerald's graduation,llh,Nico finally graduated after studying for a long time.,0,0,1,test,test_false,0.35,10389,English,"Most of these statements were pretty nonsensical, I thought it would be more straightforward ""If A, then B"" but how can we know the answers to any of these?",8,8
